printer,ad,server,comment,driver,server,room,faculty
Engineering_Mech_HPLJM272_meprint14,CN=MEPCM01-Engineering_Mech_HPLJM272_meprint14;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,-,"HP LaserJet M2727 MFP Series PCL 6","E5 2112",
Engineering_Mech_BrotherMFC-9840CDW_Watcar_meprint17,CN=MEPCM01-Engineering_Mech_BrotherMFC-9840CDW_Watcar_meprint17;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,-,"Brother MFC-9840CDW Printer","E5 3002",
Eng_Mech_HPLJP3015DN_mmeprint33,CN=MMEFS01-Eng_Mech_HPLJP3015DN_mmeprint33;CN=MMEFS01;OU=mmefs01_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMEFS01,"Graduate Studies printer","HP Universal Printing PCL 6","E5 3019",
Eng_Mech_P3015_Mmeprint33,CN=MMESERV1-Engineering_Mech_P3015_Mmeprint33;CN=MMESERV1;OU=mmeserv1_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMESERV1,"Graduate Studies Office","HP LaserJet P3011/P3015 PCL6","E5 3019",
Engineering_Mech_HPLaserjet2015_mmeprint2,CN=GRENDEL-Engineering_Mech_HPLaserjet2015_E2-2318_mmeprint2;CN=grendel;OU=Grendel_software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,GRENDEL,"Grad Studies Office B&W","HP LaserJet P2015 Series PCL 6","E5 3019",
Engineering_Mech_HPLaserjet3600_meprint10,CN=MEPCM01-Engineering_Mech_HPLaserjet3600_meprint10;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,"Grad Studies office colour","HP Color LaserJet 3600","E5 3019",
Engineering_Mech_HPLaserjetCP2025dn_meprint10,CN=MMEFS01-Engineering_Mech_HPLaserjetCP2025dn_meprint10;CN=MMEFS01;OU=mmefs01_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMEFS01,"Grad Studies Office colour printer","HP Universal Printing PCL 5","E5 3019",
Eng_Mech_HPLJ2420_meprint9,CN=MMEFS01-Eng_Mech_HPLJ2420_meprint9;CN=MMEFS01;OU=mmefs01_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMEFS01,"MME Dept. Laser Printer","HP LaserJet 2420 PCL 6","E5 3051",
Engineering_Mech_HPLJ2420_meprint9,CN=MMESERV1-Engineering_Mech_HPLJ2420_meprint9;CN=MMESERV1;OU=mmeserv1_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMESERV1,-,"HP LaserJet 2420 PCL 6","E5 3051",
vlsiprt,"CN=ECERCSGPRTSVR-vlsiprt;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LaserJet P3015","HP Universal Printing PCL 6","E5 4008",
rabbit,"CN=ECERCSGPRTSVR-rabbit;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LaserJet 2420 PCL 6","HP LaserJet 2420 PCL 6","E5 4014",
emrgprt1,"CN=ECERCSGPRTSVR-emrgprt1;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LaserJet P2015 Series PCL 6","HP LaserJet P2015 Series PCL 6","E5 4024",
maxprint4,"CN=ECERCSGPRTSVR-maxprint4;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LaserJet P3015dn","HP LaserJet P3010 Series PCL 6","E5 4044",
ecexerox4,"CN=ECERCSGPRTSVR-ecexerox4;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"Xerox WorkCentre 5335 PCL6","Xerox WorkCentre 5335 PCL6","E5 4102",
pami-2055dn2,"CN=ECERCSGPRTSVR-pami-2055dn2;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"pami-2055dn2 - HP LaserJet P2055dn","HP Universal Printing PCL 6","E5 5108",
pami-2055dn1,"CN=ECERCSGPRTSVR-pami-2055dn1;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"pami-2055dn1 - HP LaserJet P2055dn","HP Universal Printing PCL 6","E5 5123",
CheMainOfficeXerox,"CN=CHENTSERVER-Chem Eng Main Office Xerox Workcentre 7655;CN=CHENTSERVER;OU=Servers;OU=Chemical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",CHENTSERVER,-,"Xerox WorkCentre 7655 rev 2.0 PS","E6 3024",
fin-ogfproject,"CN=PRINTSRV1-fin-ogfproject;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"HP LaserJet 4050;","HP Universal Printing PCL 5","ECH 107",
cstr-ech126,"CN=PRINTSRV1-cstr-ech126;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"HP LaserJet Professional P1606dn;","HP LaserJet Professional P1606dn","ECH 126",
procs-print,"CN=PRINTSRV1-procs-print;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"HP LaserJet 4200","HP Universal Printing PS","ECH 2030",
procs-ech203c-xerox,"CN=PRINTSRV1-procs-ech203c-xerox;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox WorkCentre 5335;","Xerox GPD PS V2.2","ECH 203c",
fin-ech217-xerox,"CN=PRINTSRV1-fin-ech217-xerox;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox WorkCentre 5335;","Xerox GPD PS V2.2","ECH 217",
fin-ech219,"CN=PRINTSRV1-fin-ech219;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"HP Laserjet P4014dn; SN: JPDF029990;MAC:F4CE4649A5C8","HP Universal Printing PS","ECH 219",
multicomprinter,"CN=ECERCSGPRTSVR-multicomprinter;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LaserJet P3005 PCL 6","HP LaserJet P3005 PCL 6","EIT 3012",
iap-eit3013,"CN=PRINTSRV1-iap-eit3013;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox WorkCentre 7535;","Xerox GPD PS V2.2","EIT 3013",
memsprt,"CN=ECERCSGPRTSVR-memsprt;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LaserJet P4010_P4510 Series PCL 6","HP LaserJet P4010_P4510 Series PCL 6","EIT 3023",
eceofficehp,"CN=ECERCSGPRTSVR-eceofficehp;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LaserJet 9050 PCL 6","HP LaserJet 9050 PCL 6","EIT 3033D",
ecexerox1,"CN=ECERCSGPRTSVR-ecexerox1;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"Xerox WorkCentre 5335 PCL6","Xerox WorkCentre 5335 PCL6","EIT 3033D",
ecexerox2,"CN=ECERCSGPRTSVR-ecexerox2;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"Xerox WorkCentre 5335 PCL6","Xerox WorkCentre 5335 PCL6","EIT 3033D",
ecexerox3b,"CN=ECERCSGPRTSVR-ecexerox3b;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"Xerox WorkCentre 5745 PCL6","Xerox WorkCentre 5745 PCL6","EIT 3033D",
ecexerox5,"CN=ECERCSGPRTSVR-ecexerox5;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"Xerox WorkCentre 7545 PCL6","Xerox WorkCentre 7545 PCL6","EIT 3033D",
ecechairprn,"CN=ECERCSGPRTSVR-ecechairprn;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP Color LaserJet 2605dn_2605dtn PCL 6","HP Color LaserJet 2605dn_2605dtn PCL 6","EIT 3035",
sm-printer,"CN=ECERCSGPRTSVR-sm-printer;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP Color Laserjet 9500","HP Universal Printing PCL 6","EIT 3101",
multicomprt1,"CN=ECERCSGPRTSVR-multicomprt1;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LaserJet 600 M601 M602 M603 PCL6","HP LaserJet 600 M601 M602 M603 PCL6","EIT 3126",
levyprt,"CN=ECERCSGPRTSVR-levyprt;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"hp LaserJet 1320 PCL 6","hp LaserJet 1320 PCL 6","EIT 3138",
eceadmprn7,"CN=ECERCSGPRTSVR-eceadmprn7;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"Canon MF4800 Series UFRII LT","Canon MF4800 Series UFRII LT","EIT 3158",
cbprt1,"CN=ECERCSGPRTSVR-cbprt1;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP Color LaserJet CP4520 Series PCL6","HP Color LaserJet CP4520 Series PCL6","EIT 4013",
ggprt2,"CN=ECERCSGPRTSVR-ggprt2;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"Brother DCP-7065DN Printer","Brother DCP-7065DN Printer","EIT 4132",
pami-lj4100,"CN=ECERCSGPRTSVR-pami-lj4100;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LaserJet 4100 in EIT 4135","HP Universal Printing PCL 6","EIT 4135",
bbcrlabprt1,"CN=ECERCSGPRTSVR-bbcrlabprt1;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LaserJet P4010_P4510 Series PCL 6","HP LaserJet P4010_P4510 Series PCL 6","EIT 4149",
hp-eit4152,"CN=ECERCSGPRTSVR-hp-eit4152;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LaserJet 4300 PCL 6","HP LaserJet 4300 PCL 6","EIT 4152",
maxprint2,"CN=ECERCSGPRTSVR-maxprint2;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LaserJet 4250 PCL 6","HP LaserJet 4250 PCL 6","EIT 4153",
kankarprt,"CN=ECERCSGPRTSVR-kankarprt;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LJ300-400 color MFP M375-M475 PCL 6","HP LJ300-400 color MFP M375-M475 PCL 6","EIT 4172",
rcsgprt,"CN=ECERCSGPRTSVR-rcsgprt;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"Lexmark C544 XL","Lexmark C544 XL","EIT 4177",
rcsgprt2,"CN=ECERCSGPRTSVR-rcsgprt2;CN=ecercsgprtsvr;OU=Servers;OU=Computers;OU=RCSG;OU=Electrical and Computer;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ECERCSGPRTSVR,"HP LaserJet M27237nf","HP Universal Printing PCL 6","EIT 4177",
cte-reception,"CN=PRINTSRV1-cte-reception;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"HP Color LaserJet CP4005;","HP Universal Printing PS","ENV1 325",
Engineering_Mech_OKIDATAB410dn_mmeprint30,CN=MMEFS01-Engineering_Mech_OKIB410dn_mmeprint41;CN=MMEFS01;OU=mmefs01_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMEFS01,"Fslien grad student printer","OKI B410","ERC 2033",
Engineering_Mech_HPCLJ2025dn_mmeprint20,CN=MMEFS01-Engineering_Mech_HPCLJ2025dn_mmeprint20;CN=MMEFS01;OU=mmefs01_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMEFS01,"peterson office printer","HP Universal Printing PCL 5","ERC 3022",
Eng_Mech_BMFC7440_mmeprint38,CN=MMESERV1-Engineering_Mech_BMFC7440_mmeprint38;CN=MMESERV1;OU=mmeserv1_software;OU=Servers;OU=Department;OU=Win2008;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MMESERV1,-,"Brother MFC-7440N Printer","ERC 3024",
Engineering_Mech_BMFC7440_mmeprint38,CN=MEPCM01-Engineering_Mech_BMFC7440_mmeprint38;CN=MEPCM01;OU=Mepcm01_Software;OU=Computers;OU=Mechanical;OU=Engineering;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA,MEPCM01,-,"Brother MFC-7440N Printer","ERC 3024",
cte-xerox,"CN=PRINTSRV1-cte-xerox;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox WorkCentre 5335;","Xerox GPD PS V2.2","EV1 312",
cte-copier,"CN=PRINTSRV1-cte-copier;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox WorkCentre 5335;","Xerox GPD PS V2.2","EV1 325",
cte-director,"CN=PRINTSRV1-cte-director;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"HP LaserJet 4350","HP Universal Printing PS","EV1 325",
gradhouse-xerox,"CN=PRINTSRV1-gradhouse-xerox;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox WorkCentre 5335;","Xerox GPD PS V2.2","GH 202",
pltop-shops-mech,"CN=PRINTSRV1-pltop-shops-mech;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Brother HL-5370DW;","Brother HL-5370DW series","GSC 103A",
pltop-shops-bldg,"CN=PRINTSRV1-pltop-shops-bldg;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Bother HL-5370DW;","Brother HL-5370DW series","GSC 105A",
pltop-shops-elec,"CN=PRINTSRV1-pltop-shops-elec;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Brother HL-5370DW;","Brother HL-5370DW series","GSC 109A",
hr-gsc115-xerox,"CN=PRINTSRV1-hr-gsc115-xerox;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox WorkCentre 4150;","Xerox Global Print Driver PS","GSC 115",
hr-gsc130-color,"CN=PRINTSRV1-hr-gsc130-color;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"HP LaserJet 2025dn;","HP Universal Printing PS","GSC 130",
docutech6180,"CN=GRAPHICS-DocuTech 6180 [Graphics];CN=GRAPHICS;OU=Member Servers;OU=Graphics;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",GRAPHICS,-,"Xerox DT6180 PS3 v4.0","GSC 159",
pltop-designplotter-hp4500,"CN=PRINTSRV1-pltop-designplotter-hp4500;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"HP DesignJet 4500","HP Designjet 4500 HP-GL/2","GSC 227",
pltop-custodial,"CN=PRINTSRV1-pltop-custodial;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Brother HL-5370DW","Brother HL-5370DW series","GSC 230",
theatre-print-xerox,"CN=PRINTSRV1-theatre-print-xerox;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox WorkCentre 5335;","Xerox GPD PS V2.2","HH 161C",
ohd-hh161d-xerox,"CN=PRINTSRV1-ohd-hh161d-xerox;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox WorkCentre 5335;","Xerox GPD PS V2.2","HH 161D",
"HP LaserJet 4250 PCL6","CN=ahscoserv-hsgprt2IP;OU=SPHHS;OU=Grad Labs;OU=Student Computing Labs;OU=AHS;OU=Academic;OU=Workstations;DC=NEXUS;DC=UWATERLOO;DC=CA",ahscoser,-,"HP LaserJet 4250 PCL6","HSG Grad",
hs-hs102,"CN=PRINTSRV1-hs-hs102;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"HP LaserJet 4000N","HP Universal Printing PS","Health Services",
hs-hs125-colour,"CN=PRINTSRV1-hs-hs125-colour;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"HP Colour LaserJet CP2025DN","HP Universal Printing PS","Health Services",
hous-uwp109,"CN=PRINTSRV1-hous-uwp109-xerox;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox WorkCentre 7545;","Xerox Global Print Driver PCL6","Housing UW",
ist-mc1063-xerox,"CN=PRINTSRV1-ist-mc1063-xerox;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"Xerox WorkCentre 5335;","Xerox GPD PS V2.2","I/O MC1063",
ist-itms-techs,"CN=PRINTSRV1-ist-itms-techs;CN=PRINTSRV1;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",PRINTSRV1,"HP LaserJet 3052 PS; IP ist-itms-techs","HP Universal Printing PS","ITMS: E2",
libimcr,"CN=LIBSERV1-libimcr;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"HP LaserJet P3010 Series PCL 6","LIB 108",
libxfac,"CN=LIBSERV1-libxfac;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"Xerox Global Print Driver PS","LIB 115A",
lib131hp,"CN=LIBSERV1-lib131hp;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"HP LaserJet 4000 Series PCL6","LIB 131",
libxspc,"CN=LIBSERV1-libxspc;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"Xerox Global Print Driver PS","LIB 131A",
libispc,"CN=LIBSERV1-libispc;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"IBM Infoprint 1000 Series PS3","LIB 131C",
libxisr,"CN=LIBSERV1-libxisr;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"Xerox ColorQube 8570DN PS","LIB 224",
libxcpor,"CN=LIBSERV1-libxcpor;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"Xerox Global Print Driver PS","LIB 227",
libics,"CN=LIBSERV1-libics;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"IBM Infoprint 1000 Series PS3","LIB 230",
libiisr,"CN=LIBSERV1-libiisr;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"IBM Infoprint 1000 Series PS3","LIB 246",
libh255,"CN=LIBSERV1-libh255;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"HP LaserJet 4100 Series PCL","LIB 255",
libhbind,"CN=LIBSERV1-libibind;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"HP LaserJet P3010 Series PCL 6","LIB 308",
libirs,"CN=LIBSERV1-libirs;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"IBM Infoprint 1000 Series PS3","LIB 314",
lib308hp,"CN=LIBSERV1-lib308hp;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"HP LaserJet 4000 Series PCL6","LIB 316",
lbxlau,"CN=LIBSERV1-lbxlau;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"Xerox Global Print Driver PS","LIB 317",
libicat,"CN=LIBSERV1-libicat;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"IBM Infoprint 1000 Series PS3","LIB 317",
libxcs2,"CN=LIBSERV1-libxcs2;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"Xerox Global Print Driver PS","LIB 317",
libcathp,"CN=LIBSERV1-libcathp;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"HP LaserJet 4100 Series PCL","LIB 326",
libxcgs,"CN=LIBSERV1-libucol;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"Xerox ColorQube 8570DN PS","LIB 328B",
lib417hp,"CN=LIBSERV1-lib417hp;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,-,"HP LaserJet P3010 Series PCL 6","LIB 417",
libxcplo,"CN=LIBSERV1-libxcplo;CN=LIBSERV1;OU=Library;OU=Client Managed;OU=Academic Support;OU=Servers;DC=ads;DC=uwaterloo;DC=ca",LIBSERV1,"Global PS driver","Xerox Global Print Driver PS","LIB 427",
