AP Name,Aruba AP Model,IP Address,MAC Address,Secondary MAC Address,SSID,Latitude,Longitude,Floor,Building Code
ACO-AP-ML-1--A,61,172.20.0.196,000B86CBFC6C,000B863FC6C0,eduroam,43.4689064149,-80.5430996191,1,ML
ACO-AP-ML-1--A,61,172.20.0.196,000B86CBFC6C,000B863FC6C1,uw-unsecured,43.4689064149,-80.5430996191,1,ML
ACO-AP-ML-1--B,61,172.20.0.197,000B86CBFC79,000B863FC790,eduroam,43.4689524188,-80.5429568177,1,ML
ACO-AP-ML-1--B,61,172.20.0.197,000B86CBFC79,000B863FC791,uw-unsecured,43.4689524188,-80.5429568177,1,ML
ACO-AP-ML-1--C,61,172.20.0.198,000B86CBFC64,000B863FC640,eduroam,43.4691067597,-80.5427939713,1,ML
ACO-AP-ML-1--C,61,172.20.0.198,000B86CBFC64,000B863FC641,uw-unsecured,43.4691067597,-80.5427939713,1,ML
ACO-AP-ML-1--D,61,172.20.0.199,000B86CBFC42,000B863FC420,eduroam,43.4688942154,-80.5426879843,1,ML
ACO-AP-ML-1--D,61,172.20.0.199,000B86CBFC42,000B863FC421,uw-unsecured,43.4688942154,-80.5426879843,1,ML
ACO-AP-ML-1--E,61,172.20.0.194,000B86CBD8FA,000B863D8FA0,eduroam,43.4689568647,-80.5432662429,1,ML
ACO-AP-ML-1--E,61,172.20.0.194,000B86CBD8FA,000B863D8FA1,uw-unsecured,43.4689568647,-80.5432662429,1,ML
ACO-AP-ML-1--F,61,172.20.0.220,000B86CBE105,000B863E1050,eduroam,43.4687546077,-80.5431257221,1,ML
ACO-AP-ML-1--F,61,172.20.0.220,000B86CBE105,000B863E1051,uw-unsecured,43.4687546077,-80.5431257221,1,ML
ACO-AP-ML-2--A,61,172.20.0.200,000B86CBFC46,000B863FC460,eduroam,43.4689432207,-80.5429852553,2,ML
ACO-AP-ML-2--A,61,172.20.0.200,000B86CBFC46,000B863FC461,uw-unsecured,43.4689432207,-80.5429852553,2,ML
ACO-AP-ML-2--B,61,172.20.0.201,000B86CBFC7A,000B863FC7A0,eduroam,43.4692136151,-80.5428119681,2,ML
ACO-AP-ML-2--B,61,172.20.0.201,000B86CBFC7A,000B863FC7A1,uw-unsecured,43.4692136151,-80.5428119681,2,ML
ACO-AP-ML-2--C,61,172.20.0.202,000B86CBFC72,000B863FC720,eduroam,43.4688117022,-80.5426921601,2,ML
ACO-AP-ML-2--C,61,172.20.0.202,000B86CBFC72,000B863FC721,uw-unsecured,43.4688117022,-80.5426921601,2,ML
ACO-AP-ML-2--D,61,172.20.0.203,000B86CBFC7D,000B863FC7D0,eduroam,43.4688848827,-80.5426156336,2,ML
ACO-AP-ML-2--D,61,172.20.0.203,000B86CBFC7D,000B863FC7D1,uw-unsecured,43.4688848827,-80.5426156336,2,ML
ACO-AP-ML-3--A,61,172.20.0.204,000B86CBFC7E,000B863FC7E0,eduroam,43.4691820089,-80.5429384855,3,ML
ACO-AP-ML-3--A,61,172.20.0.204,000B86CBFC7E,000B863FC7E1,uw-unsecured,43.4691820089,-80.5429384855,3,ML
ACO-AP-ML-3--B,61,172.20.0.205,000B86CBFC84,000B863FC840,eduroam,43.4689515623,-80.5427917217,3,ML
ACO-AP-ML-3--B,61,172.20.0.205,000B86CBFC84,000B863FC841,uw-unsecured,43.4689515623,-80.5427917217,3,ML
ACO-AP-ML-3--C,61,172.20.0.206,000B86CBFC63,000B863FC630,eduroam,43.4688533618,-80.5425632993,3,ML
ACO-AP-ML-3--C,61,172.20.0.206,000B86CBFC63,000B863FC631,uw-unsecured,43.4688533618,-80.5425632993,3,ML
ACO-AP-ML-3--D,61,172.20.0.207,000B86CBCB05,000B863CB050,eduroam,43.4691348648,-80.5427511553,3,ML
ACO-AP-ML-3--D,61,172.20.0.207,000B86CBCB05,000B863CB051,uw-unsecured,43.4691348648,-80.5427511553,3,ML
ACO-AP-PAS-1803-A,105,172.20.0.83,000B86CFC032,000B867C0328,eduroam,43.4676478267,-80.5426398572,1,PAS
ACO-AP-PAS-1803-A,105,172.20.0.83,000B86CFC032,000B867C0320,eduroam,43.4676478267,-80.5426398572,1,PAS
ACO-AP-PAS-1803-A,105,172.20.0.83,000B86CFC032,000B867C0329,uw-unsecured,43.4676478267,-80.5426398572,1,PAS
ACO-AP-PAS-1803-A,105,172.20.0.83,000B86CFC032,000B867C0321,uw-unsecured,43.4676478267,-80.5426398572,1,PAS
ACO-AP-PAS-1804-A,105,172.20.0.74,000B86CFC033,000B867C0338,eduroam,43.4676124942,-80.5426592830,1,PAS
ACO-AP-PAS-1804-A,105,172.20.0.74,000B86CFC033,000B867C0330,eduroam,43.4676124942,-80.5426592830,1,PAS
ACO-AP-PAS-1804-A,105,172.20.0.74,000B86CFC033,000B867C0339,uw-unsecured,43.4676124942,-80.5426592830,1,PAS
ACO-AP-PAS-1804-A,105,172.20.0.74,000B86CFC033,000B867C0331,uw-unsecured,43.4676124942,-80.5426592830,1,PAS
ACO-AP-PAS-1804-B,105,172.20.0.79,000B86CFC027,000B867C0278,eduroam,43.4675888180,-80.5426911768,1,PAS
ACO-AP-PAS-1804-B,105,172.20.0.79,000B86CFC027,000B867C0270,eduroam,43.4675888180,-80.5426911768,1,PAS
ACO-AP-PAS-1804-B,105,172.20.0.79,000B86CFC027,000B867C0279,uw-unsecured,43.4675888180,-80.5426911768,1,PAS
ACO-AP-PAS-1804-B,105,172.20.0.79,000B86CFC027,000B867C0271,uw-unsecured,43.4675888180,-80.5426911768,1,PAS
ACO-AP-PAS-1804-C,105,172.20.0.82,000B86CFC02A,000B867C02A8,eduroam,43.4675638739,-80.5427050546,1,PAS
ACO-AP-PAS-1804-C,105,172.20.0.82,000B86CFC02A,000B867C02A0,eduroam,43.4675638739,-80.5427050546,1,PAS
ACO-AP-PAS-1804-C,105,172.20.0.82,000B86CFC02A,000B867C02A9,uw-unsecured,43.4675638739,-80.5427050546,1,PAS
ACO-AP-PAS-1804-C,105,172.20.0.82,000B86CFC02A,000B867C02A1,uw-unsecured,43.4675638739,-80.5427050546,1,PAS
ACO-AP-PAS-1808-A,105,172.20.0.18,00246CCB2D1E,00246C32D1E8,eduroam,43.4676748954,-80.5425832306,1,PAS
ACO-AP-PAS-1808-A,105,172.20.0.18,00246CCB2D1E,00246C32D1E0,eduroam,43.4676748954,-80.5425832306,1,PAS
ACO-AP-PAS-1808-A,105,172.20.0.18,00246CCB2D1E,00246C32D1E9,uw-unsecured,43.4676748954,-80.5425832306,1,PAS
ACO-AP-PAS-1808-A,105,172.20.0.18,00246CCB2D1E,00246C32D1E1,uw-unsecured,43.4676748954,-80.5425832306,1,PAS
ACO-AP-PAS-1--A,61,172.20.0.4,000B86CBD8B9,000B863D8B90,eduroam,43.4670126843,-80.5418855155,1,PAS
ACO-AP-PAS-1--A,61,172.20.0.4,000B86CBD8B9,000B863D8B91,uw-unsecured,43.4670126843,-80.5418855155,1,PAS
ACO-AP-PAS-1--B,61,172.20.0.5,000B86CBD8D0,000B863D8D00,eduroam,43.4669627377,-80.5420145562,1,PAS
ACO-AP-PAS-1--B,61,172.20.0.5,000B86CBD8D0,000B863D8D01,uw-unsecured,43.4669627377,-80.5420145562,1,PAS
ACO-AP-PAS-1--C,61,172.20.0.6,000B86CBD8B6,000B863D8B60,eduroam,43.4668894316,-80.5420815226,1,PAS
ACO-AP-PAS-1--C,61,172.20.0.6,000B86CBD8B6,000B863D8B61,uw-unsecured,43.4668894316,-80.5420815226,1,PAS
ACO-AP-PAS-1--D,61,172.20.0.7,000B86CBD8FE,000B863D8FE0,eduroam,43.4668325830,-80.5422656551,1,PAS
ACO-AP-PAS-1--D,61,172.20.0.7,000B86CBD8FE,000B863D8FE1,uw-unsecured,43.4668325830,-80.5422656551,1,PAS
ACO-AP-PAS-1--E,61,172.20.0.8,000B86CBD918,000B863D9180,eduroam,43.4668906650,-80.5425148090,1,PAS
ACO-AP-PAS-1--E,61,172.20.0.8,000B86CBD918,000B863D9181,uw-unsecured,43.4668906650,-80.5425148090,1,PAS
ACO-AP-PAS-1--F,61,172.20.0.9,000B86CBD8F7,000B863D8F70,eduroam,43.4669876008,-80.5425757546,1,PAS
ACO-AP-PAS-1--F,61,172.20.0.9,000B86CBD8F7,000B863D8F71,uw-unsecured,43.4669876008,-80.5425757546,1,PAS
ACO-AP-PAS-1--G,61,172.20.0.10,000B86CBD8FB,000B863D8FB0,eduroam,43.4670860393,-80.5427419360,1,PAS
ACO-AP-PAS-1--G,61,172.20.0.10,000B86CBD8FB,000B863D8FB1,uw-unsecured,43.4670860393,-80.5427419360,1,PAS
ACO-AP-PAS-1--H,61,172.20.0.11,000B86CBD8F8,000B863D8F80,eduroam,43.4672996666,-80.5428819837,1,PAS
ACO-AP-PAS-1--H,61,172.20.0.11,000B86CBD8F8,000B863D8F81,uw-unsecured,43.4672996666,-80.5428819837,1,PAS
ACO-AP-PAS-1--J,61,172.20.0.13,000B86CBD8B2,000B863D8B20,eduroam,43.4672012162,-80.5426572817,1,PAS
ACO-AP-PAS-1--J,61,172.20.0.13,000B86CBD8B2,000B863D8B21,uw-unsecured,43.4672012162,-80.5426572817,1,PAS
ACO-AP-PAS-1--K,61,172.20.0.14,000B86CBD91B,000B863D91B0,eduroam,43.4673604946,-80.5427434599,1,PAS
ACO-AP-PAS-1--K,61,172.20.0.14,000B86CBD91B,000B863D91B1,uw-unsecured,43.4673604946,-80.5427434599,1,PAS
ACO-AP-PAS-1--L,61,172.20.0.15,001A1EC45C8B,001A1EC5C8B0,eduroam,43.4672625960,-80.5425120097,1,PAS
ACO-AP-PAS-1--L,61,172.20.0.15,001A1EC45C8B,001A1EC5C8B1,uw-unsecured,43.4672625960,-80.5425120097,1,PAS
ACO-AP-PAS-1--M,61,172.20.0.16,001A1EC45C9D,001A1EC5C9D0,eduroam,43.4671781497,-80.5423841980,1,PAS
ACO-AP-PAS-1--M,61,172.20.0.16,001A1EC45C9D,001A1EC5C9D1,uw-unsecured,43.4671781497,-80.5423841980,1,PAS
ACO-AP-PAS-1--N,61,172.20.0.17,001A1EC45C90,001A1EC5C900,eduroam,43.4673485909,-80.5422898352,1,PAS
ACO-AP-PAS-1--N,61,172.20.0.17,001A1EC45C90,001A1EC5C901,uw-unsecured,43.4673485909,-80.5422898352,1,PAS
ACO-AP-PAS-1--P,61,172.20.0.19,001A1EC45C8F,001A1EC5C8F0,eduroam,43.4671711532,-80.5421680690,1,PAS
ACO-AP-PAS-1--P,61,172.20.0.19,001A1EC45C8F,001A1EC5C8F1,uw-unsecured,43.4671711532,-80.5421680690,1,PAS
ACO-AP-PAS-1--Q,61,172.20.0.20,001A1EC45C95,001A1EC5C950,eduroam,43.4673633694,-80.5422117326,1,PAS
ACO-AP-PAS-1--Q,61,172.20.0.20,001A1EC45C95,001A1EC5C951,uw-unsecured,43.4673633694,-80.5422117326,1,PAS
ACO-AP-PAS-1--R,61,172.20.0.21,001A1EC45C91,001A1EC5C910,eduroam,43.4670831853,-80.5420120957,1,PAS
ACO-AP-PAS-1--R,61,172.20.0.21,001A1EC45C91,001A1EC5C911,uw-unsecured,43.4670831853,-80.5420120957,1,PAS
ACO-AP-PAS-1--S,61,172.20.0.22,001A1EC45C96,001A1EC5C960,eduroam,43.4673202071,-80.5420943634,1,PAS
ACO-AP-PAS-1--S,61,172.20.0.22,001A1EC45C96,001A1EC5C961,uw-unsecured,43.4673202071,-80.5420943634,1,PAS
ACO-AP-PAS-1--T,61,172.20.0.23,001A1EC45C8C,001A1EC5C8C0,eduroam,43.4672051942,-80.5420135860,1,PAS
ACO-AP-PAS-1--T,61,172.20.0.23,001A1EC45C8C,001A1EC5C8C1,uw-unsecured,43.4672051942,-80.5420135860,1,PAS
ACO-AP-PAS-1--U,61,172.20.0.24,001A1EC43E68,001A1EC3E680,eduroam,43.4670586648,-80.5424586911,1,PAS
ACO-AP-PAS-1--U,61,172.20.0.24,001A1EC43E68,001A1EC3E681,uw-unsecured,43.4670586648,-80.5424586911,1,PAS
ACO-AP-PAS-1--V,61,172.20.0.25,001A1EC45C97,001A1EC5C970,eduroam,43.4671129075,-80.5422812911,1,PAS
ACO-AP-PAS-1--V,61,172.20.0.25,001A1EC45C97,001A1EC5C971,uw-unsecured,43.4671129075,-80.5422812911,1,PAS
ACO-AP-PAS-1--W,61,172.20.0.26,000B86CBEB81,000B863EB810,eduroam,43.4670018621,-80.5421876017,1,PAS
ACO-AP-PAS-1--W,61,172.20.0.26,000B86CBEB81,000B863EB811,uw-unsecured,43.4670018621,-80.5421876017,1,PAS
ACO-AP-PAS-2--A,61,172.20.0.27,000B86CBEB7D,000B863EB7D0,eduroam,43.4669508716,-80.5420276209,2,PAS
ACO-AP-PAS-2--A,61,172.20.0.27,000B86CBEB7D,000B863EB7D1,uw-unsecured,43.4669508716,-80.5420276209,2,PAS
ACO-AP-PAS-2--B,61,172.20.0.28,000B86CBEB9C,000B863EB9C0,eduroam,43.4668899642,-80.5421999853,2,PAS
ACO-AP-PAS-2--B,61,172.20.0.28,000B86CBEB9C,000B863EB9C1,uw-unsecured,43.4668899642,-80.5421999853,2,PAS
ACO-AP-PAS-2--C,61,172.20.0.29,000B86CBEB78,000B863EB780,eduroam,43.4668899597,-80.5423342022,2,PAS
ACO-AP-PAS-2--C,61,172.20.0.29,000B86CBEB78,000B863EB781,uw-unsecured,43.4668899597,-80.5423342022,2,PAS
ACO-AP-PAS-2--D,61,172.20.0.30,000B86CBEBB1,000B863EBB10,eduroam,43.4669513996,-80.5425175601,2,PAS
ACO-AP-PAS-2--D,61,172.20.0.30,000B86CBEBB1,000B863EBB11,uw-unsecured,43.4669513996,-80.5425175601,2,PAS
ACO-AP-PAS-2--E,61,172.20.0.31,000B86CBEBA9,000B863EBA90,eduroam,43.4670362443,-80.5425812168,2,PAS
ACO-AP-PAS-2--E,61,172.20.0.31,000B86CBEBA9,000B863EBA91,uw-unsecured,43.4670362443,-80.5425812168,2,PAS
ACO-AP-PAS-2--F,61,172.20.0.32,000B86CBEB7B,000B863EB7B0,eduroam,43.4671821382,-80.5426758520,2,PAS
ACO-AP-PAS-2--F,61,172.20.0.32,000B86CBEB7B,000B863EB7B1,uw-unsecured,43.4671821382,-80.5426758520,2,PAS
ACO-AP-PAS-2--G,61,172.20.0.33,000B86CBEB89,000B863EB890,eduroam,43.4672540778,-80.5425160468,2,PAS
ACO-AP-PAS-2--G,61,172.20.0.33,000B86CBEB89,000B863EB891,uw-unsecured,43.4672540778,-80.5425160468,2,PAS
ACO-AP-PAS-2--H,61,172.20.0.34,000B86CBEB45,000B863EB450,eduroam,43.4671849178,-80.5424003404,2,PAS
ACO-AP-PAS-2--H,61,172.20.0.34,000B86CBEB45,000B863EB451,uw-unsecured,43.4671849178,-80.5424003404,2,PAS
ACO-AP-PAS-2--J,61,172.20.0.35,000B86CBEBAD,000B863EBAD0,eduroam,43.4673127583,-80.5423613536,2,PAS
ACO-AP-PAS-2--J,61,172.20.0.35,000B86CBEBAD,000B863EBAD1,uw-unsecured,43.4673127583,-80.5423613536,2,PAS
ACO-AP-PAS-2--K,61,172.20.0.36,001A1EC46701,001A1EC67010,eduroam,43.4672502778,-80.5422309812,2,PAS
ACO-AP-PAS-2--K,61,172.20.0.36,001A1EC46701,001A1EC67011,uw-unsecured,43.4672502778,-80.5422309812,2,PAS
ACO-AP-PAS-2--L,61,172.20.0.37,000B86CBFCF8,000B863FCF80,eduroam,43.4671044367,-80.5420379538,2,PAS
ACO-AP-PAS-2--L,61,172.20.0.37,000B86CBFCF8,000B863FCF81,uw-unsecured,43.4671044367,-80.5420379538,2,PAS
ACO-AP-PAS-2--M,61,172.20.0.38,000B86CBFCC0,000B863FCC00,eduroam,43.4674093869,-80.5421504629,2,PAS
ACO-AP-PAS-2--M,61,172.20.0.38,000B86CBFCC0,000B863FCC01,uw-unsecured,43.4674093869,-80.5421504629,2,PAS
ACO-AP-PAS-2--N,61,172.20.0.39,000B86CBFC96,000B863FC960,eduroam,43.4672377176,-80.5420473789,2,PAS
ACO-AP-PAS-2--N,61,172.20.0.39,000B86CBFC96,000B863FC961,uw-unsecured,43.4672377176,-80.5420473789,2,PAS
ACO-AP-PAS-2--O,61,172.20.0.48,000B86CBD7A2,000B863D7A20,eduroam,43.4672816899,-80.5423352711,2,PAS
ACO-AP-PAS-2--O,61,172.20.0.48,000B86CBD7A2,000B863D7A21,uw-unsecured,43.4672816899,-80.5423352711,2,PAS
ACO-AP-PAS-2--P,61,172.20.0.66,001A1ECEBC0D,001A1E6BC0D0,eduroam,43.4671626579,-80.5423086192,2,PAS
ACO-AP-PAS-2--P,61,172.20.0.66,001A1ECEBC0D,001A1E6BC0D1,uw-unsecured,43.4671626579,-80.5423086192,2,PAS
ACO-AP-PAS-2--Q,61,172.20.0.67,001A1ECEBC30,001A1E6BC300,eduroam,43.4671453453,-80.5422138457,2,PAS
ACO-AP-PAS-2--Q,61,172.20.0.67,001A1ECEBC30,001A1E6BC301,uw-unsecured,43.4671453453,-80.5422138457,2,PAS
ACO-AP-PAS-2--R,61,172.20.0.68,001A1ECEBC83,001A1E6BC830,eduroam,43.4670684132,-80.5422450094,2,PAS
ACO-AP-PAS-2--R,61,172.20.0.68,001A1ECEBC83,001A1E6BC831,uw-unsecured,43.4670684132,-80.5422450094,2,PAS
ACO-AP-PAS-2--S,61,172.20.0.72,001A1ECEBC31,001A1E6BC310,eduroam,43.4670882982,-80.5423427974,2,PAS
ACO-AP-PAS-2--S,61,172.20.0.72,001A1ECEBC31,001A1E6BC311,uw-unsecured,43.4670882982,-80.5423427974,2,PAS
ACO-AP-PAS-2--T,105,172.20.0.119,00246CC2A812,00246CAA8128,eduroam,43.4669898914,-80.5424719559,2,PAS
ACO-AP-PAS-2--T,105,172.20.0.119,00246CC2A812,00246CAA8120,eduroam,43.4669898914,-80.5424719559,2,PAS
ACO-AP-PAS-2--T,105,172.20.0.119,00246CC2A812,00246CAA8129,uw-unsecured,43.4669898914,-80.5424719559,2,PAS
ACO-AP-PAS-2--T,105,172.20.0.119,00246CC2A812,00246CAA8121,uw-unsecured,43.4669898914,-80.5424719559,2,PAS
ACO-AP-PAS-2--U,105,172.20.0.120,000B86CF382A,000B867382A8,eduroam,43.4670754293,-80.5425194628,2,PAS
ACO-AP-PAS-2--U,105,172.20.0.120,000B86CF382A,000B867382A0,eduroam,43.4670754293,-80.5425194628,2,PAS
ACO-AP-PAS-2--U,105,172.20.0.120,000B86CF382A,000B867382A9,uw-unsecured,43.4670754293,-80.5425194628,2,PAS
ACO-AP-PAS-2--U,105,172.20.0.120,000B86CF382A,000B867382A1,uw-unsecured,43.4670754293,-80.5425194628,2,PAS
ACO-AP-PAS-3--A,61,172.20.0.40,000B86CBFD34,000B863FD340,eduroam,43.4669532059,-80.5420315372,3,PAS
ACO-AP-PAS-3--A,61,172.20.0.40,000B86CBFD34,000B863FD341,uw-unsecured,43.4669532059,-80.5420315372,3,PAS
ACO-AP-PAS-3--B,61,172.20.0.41,000B86CBFD35,000B863FD350,eduroam,43.4669016695,-80.5421747988,3,PAS
ACO-AP-PAS-3--B,61,172.20.0.41,000B86CBFD35,000B863FD351,uw-unsecured,43.4669016695,-80.5421747988,3,PAS
ACO-AP-PAS-3--C,61,172.20.0.42,000B86CBFC9E,000B863FC9E0,eduroam,43.4668833933,-80.5423011878,3,PAS
ACO-AP-PAS-3--C,61,172.20.0.42,000B86CBFC9E,000B863FC9E1,uw-unsecured,43.4668833933,-80.5423011878,3,PAS
ACO-AP-PAS-3--D,61,172.20.0.43,000B86CBFD03,000B863FD030,eduroam,43.4669192944,-80.5424572104,3,PAS
ACO-AP-PAS-3--D,61,172.20.0.43,000B86CBFD03,000B863FD031,uw-unsecured,43.4669192944,-80.5424572104,3,PAS
ACO-AP-PAS-3--E,61,172.20.0.44,000B86CBFC8F,000B863FC8F0,eduroam,43.4669945936,-80.5425493763,3,PAS
ACO-AP-PAS-3--E,61,172.20.0.44,000B86CBFC8F,000B863FC8F1,uw-unsecured,43.4669945936,-80.5425493763,3,PAS
ACO-AP-PAS-3--F,61,172.20.0.45,000B86CBFCFB,000B863FCFB0,eduroam,43.4671010315,-80.5426231743,3,PAS
ACO-AP-PAS-3--F,61,172.20.0.45,000B86CBFCFB,000B863FCFB1,uw-unsecured,43.4671010315,-80.5426231743,3,PAS
ACO-AP-PAS-3--G,61,172.20.0.46,000B86CBFCBE,000B863FCBE0,eduroam,43.4671783241,-80.5424284309,3,PAS
ACO-AP-PAS-3--G,61,172.20.0.46,000B86CBFCBE,000B863FCBE1,uw-unsecured,43.4671783241,-80.5424284309,3,PAS
ACO-AP-PAS-3--H,61,172.20.0.47,001A1EC45393,001A1EC53930,eduroam,43.4672825959,-80.5424677171,3,PAS
ACO-AP-PAS-3--H,61,172.20.0.47,001A1EC45393,001A1EC53931,uw-unsecured,43.4672825959,-80.5424677171,3,PAS
ACO-AP-PAS-3--J,61,172.20.0.49,001A1EC45391,001A1EC53910,eduroam,43.4672737714,-80.5423466604,3,PAS
ACO-AP-PAS-3--J,61,172.20.0.49,001A1EC45391,001A1EC53911,uw-unsecured,43.4672737714,-80.5423466604,3,PAS
ACO-AP-PAS-3--K,61,172.20.0.50,001A1EC45382,001A1EC53820,eduroam,43.4672489101,-80.5422277390,3,PAS
ACO-AP-PAS-3--K,61,172.20.0.50,001A1EC45382,001A1EC53821,uw-unsecured,43.4672489101,-80.5422277390,3,PAS
ACO-AP-PAS-3--L,61,172.20.0.51,001A1EC45398,001A1EC53980,eduroam,43.4671092589,-80.5421280883,3,PAS
ACO-AP-PAS-3--L,61,172.20.0.51,001A1EC45398,001A1EC53981,uw-unsecured,43.4671092589,-80.5421280883,3,PAS
ACO-AP-PAS-3--M,61,172.20.0.52,001A1EC4534F,001A1EC534F0,eduroam,43.4674073181,-80.5421500294,3,PAS
ACO-AP-PAS-3--M,61,172.20.0.52,001A1EC4534F,001A1EC534F1,uw-unsecured,43.4674073181,-80.5421500294,3,PAS
ACO-AP-PAS-3--N,61,172.20.0.53,001A1EC45394,001A1EC53940,eduroam,43.4672183710,-80.5420315156,3,PAS
ACO-AP-PAS-3--N,61,172.20.0.53,001A1EC45394,001A1EC53941,uw-unsecured,43.4672183710,-80.5420315156,3,PAS
ACO-AP-PAS-4--A,61,172.20.0.55,001A1EC45C28,001A1EC5C280,eduroam,43.4669576960,-80.5420458306,4,PAS
ACO-AP-PAS-4--A,61,172.20.0.55,001A1EC45C28,001A1EC5C281,uw-unsecured,43.4669576960,-80.5420458306,4,PAS
ACO-AP-PAS-4--B,61,172.20.0.56,001A1EC45C20,001A1EC5C200,eduroam,43.4669066445,-80.5421769059,4,PAS
ACO-AP-PAS-4--B,61,172.20.0.56,001A1EC45C20,001A1EC5C201,uw-unsecured,43.4669066445,-80.5421769059,4,PAS
ACO-AP-PAS-4--C,61,172.20.0.57,001A1EC45C70,001A1EC5C700,eduroam,43.4668834706,-80.5423660737,4,PAS
ACO-AP-PAS-4--C,61,172.20.0.57,001A1EC45C70,001A1EC5C701,uw-unsecured,43.4668834706,-80.5423660737,4,PAS
ACO-AP-PAS-4--D,61,172.20.0.58,001A1EC45C4A,001A1EC5C4A0,eduroam,43.4669785737,-80.5425337595,4,PAS
ACO-AP-PAS-4--D,61,172.20.0.58,001A1EC45C4A,001A1EC5C4A1,uw-unsecured,43.4669785737,-80.5425337595,4,PAS
ACO-AP-PAS-4--E,61,172.20.0.59,001A1EC45C42,001A1EC5C420,eduroam,43.4670755537,-80.5426030076,4,PAS
ACO-AP-PAS-4--E,61,172.20.0.59,001A1EC45C42,001A1EC5C421,uw-unsecured,43.4670755537,-80.5426030076,4,PAS
ACO-AP-PAS-4--F,61,172.20.0.60,001A1EC45C21,001A1EC5C210,eduroam,43.4671474306,-80.5424806434,4,PAS
ACO-AP-PAS-4--F,61,172.20.0.60,001A1EC45C21,001A1EC5C211,uw-unsecured,43.4671474306,-80.5424806434,4,PAS
ACO-AP-PAS-4--G,61,172.20.0.61,001A1EC45C49,001A1EC5C490,eduroam,43.4673117514,-80.5423762471,4,PAS
ACO-AP-PAS-4--G,61,172.20.0.61,001A1EC45C49,001A1EC5C491,uw-unsecured,43.4673117514,-80.5423762471,4,PAS
ACO-AP-PAS-4--H,61,172.20.0.62,001A1EC45363,001A1EC53630,eduroam,43.4672571197,-80.5422103595,4,PAS
ACO-AP-PAS-4--H,61,172.20.0.62,001A1EC45363,001A1EC53631,uw-unsecured,43.4672571197,-80.5422103595,4,PAS
ACO-AP-PAS-4--J,61,172.20.0.63,001A1EC4535F,001A1EC535F0,eduroam,43.4670626011,-80.5420850146,4,PAS
ACO-AP-PAS-4--J,61,172.20.0.63,001A1EC4535F,001A1EC535F1,uw-unsecured,43.4670626011,-80.5420850146,4,PAS
ACO-AP-PAS-4--K,61,172.20.0.64,001A1EC45396,001A1EC53960,eduroam,43.4674070711,-80.5421622214,4,PAS
ACO-AP-PAS-4--K,61,172.20.0.64,001A1EC45396,001A1EC53961,uw-unsecured,43.4674070711,-80.5421622214,4,PAS
ACO-AP-PAS-4--L,61,172.20.0.65,001A1EC4534D,001A1EC534D0,eduroam,43.4672435490,-80.5420540821,4,PAS
ACO-AP-PAS-4--L,61,172.20.0.65,001A1EC4534D,001A1EC534D1,uw-unsecured,43.4672435490,-80.5420540821,4,PAS
ACO-AP-SMC-0--A,61,172.16.17.34,00246CC141F8,00246C941F80,eduroam,,,0,SMC
ACO-AP-SMC-0--A,61,172.16.17.34,00246CC141F8,00246C941F81,uw-unsecured,,,0,SMC
ACO-AP-SMC-0--B,61,172.16.17.35,00246CC141F3,00246C941F30,eduroam,,,0,SMC
ACO-AP-SMC-0--B,61,172.16.17.35,00246CC141F3,00246C941F31,uw-unsecured,,,0,SMC
ACO-AP-SMC-1--A,61,172.16.17.36,00246CC141EB,00246C941EB0,eduroam,,,1,SMC
ACO-AP-SMC-1--A,61,172.16.17.36,00246CC141EB,00246C941EB1,uw-unsecured,,,1,SMC
ACO-AP-SMC-1--B,105,172.16.17.37,000B86CF385B,000B867385B8,eduroam,,,1,SMC
ACO-AP-SMC-1--B,105,172.16.17.37,000B86CF385B,000B867385B0,eduroam,,,1,SMC
ACO-AP-SMC-1--B,105,172.16.17.37,000B86CF385B,000B867385B9,uw-unsecured,,,1,SMC
ACO-AP-SMC-1--B,105,172.16.17.37,000B86CF385B,000B867385B1,uw-unsecured,,,1,SMC
ACO-AP-SMC-1--C,105,172.16.17.40,000B86CF37E1,000B86737E18,eduroam,,,1,SMC
ACO-AP-SMC-1--C,105,172.16.17.40,000B86CF37E1,000B86737E10,eduroam,,,1,SMC
ACO-AP-SMC-1--C,105,172.16.17.40,000B86CF37E1,000B86737E19,uw-unsecured,,,1,SMC
ACO-AP-SMC-1--C,105,172.16.17.40,000B86CF37E1,000B86737E11,uw-unsecured,,,1,SMC
ACO-AP-SMC-2--A,61,172.16.17.38,00246CC141BD,00246C941BD0,eduroam,,,2,SMC
ACO-AP-SMC-2--A,61,172.16.17.38,00246CC141BD,00246C941BD1,uw-unsecured,,,2,SMC
ACO-AP-SMC-2--B,61,172.16.17.39,000B86CBE4DB,000B863E4DB0,eduroam,,,2,SMC
ACO-AP-SMC-2--B,61,172.16.17.39,000B86CBE4DB,000B863E4DB1,uw-unsecured,,,2,SMC
AHS-AP-BMH-0--A,61,172.16.12.66,000B86CBEA96,000B863EA960,eduroam,43.4731929747,-80.5456886760,0,BMH
AHS-AP-BMH-0--A,61,172.16.12.66,000B86CBEA96,000B863EA961,uw-unsecured,43.4731929747,-80.5456886760,0,BMH
AHS-AP-BMH-0--B,61,172.16.12.67,000B86CBEAC5,000B863EAC50,eduroam,43.4730590886,-80.5457928451,0,BMH
